event_id,timestamp,symbol,broker_mode,signal_source,final_decision_status,rejection_reason_code,rejection_reason_detail,rejection_reasons,confidence,predicted_return,qlib_raw_score,spread_bps,liquidity_score,liquidity_stress,vwap_alignment_passed,bracket_expectancy_passed,candidate_rank
c35b1e3b-9ff6-4ec5-b320-505077f42ce0,2026-03-27T18:06:00+00:00,FIG,alpaca_paper_api,qlib_candidate_only,rejected,bracket_invalid,fee_adjusted_expectancy,fee_adjusted_expectancy,0.99,0.0012881407857618112,0.0012881407857618112,5.03524672708952,1.0,0.04028197381671616,True,False,1
6616479c-4fcd-46db-8b80-f51c8d01f861,2026-03-27T18:06:00+00:00,SMR,alpaca_paper_api,qlib_candidate_only,rejected,vwap_relationship_blocked,vwap_relationship,vwap_relationship; spread_filter,0.99,0.000807959000581941,0.000807959000581941,6.118453255017219,0.8398851590106007,0.04894762604013775,False,,2
09306c67-a388-4cec-9c09-c6e1cbf9ab95,2026-03-27T18:06:00+00:00,WHR,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold,0.99,0.0003561690711464735,0.0003561690711464735,2.3946360153255344,0.8816475495307612,0.019157088122604273,True,,3
c0d89fb1-b3f7-46f4-9479-ab812d191e7d,2026-03-27T18:05:00+00:00,JEF,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; vwap_relationship,0.99,0.0003095852027226869,0.0003095852027226869,5.998989643849384,1.0,0.04799191715079507,False,,4
c9187198-bd1a-4aa3-b0c8-981a52c32962,2026-03-27T17:56:00+00:00,ARIS,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; vwap_relationship; liquidity_filter,0.99,0.00026396625821773525,0.00026396625821773525,4.437869822485376,0.41180555555555554,0.035502958579883004,False,,5
cb51ece0-1e0e-4233-bd0b-60891df12ff8,2026-03-27T18:05:00+00:00,ALKT,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold,0.99,0.0002618647397934735,0.0002618647397934735,4.91803278688514,0.9876352395672334,0.039344262295081124,True,,6
ded70a37-3b4f-460f-8251-3cdf2c3a725b,2026-03-27T18:06:00+00:00,QURE,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; liquidity_filter,0.99,-0.0002329869767683454,-0.0002329869767683454,0.5,0.03919285991462942,0.0,True,,7
63d879f1-5fdd-4dea-906a-a7a8a4f14bda,2026-03-27T18:02:00+00:00,SMTC,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold,0.99,-0.00023220535694453546,-0.00023220535694453546,5.248425472357994,0.5864208168188868,0.04198740377886395,True,,8
0eb37107-f846-4244-ba3e-0ecee04950cf,2026-03-27T18:05:00+00:00,U,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; spread_filter; liquidity_filter,0.99,-0.0002302269844695629,-0.0002302269844695629,7.472826086956484,0.16681172033652453,0.05978260869565187,True,,9
6158dfb5-c083-474f-82e2-855ca8433827,2026-03-27T18:02:00+00:00,PFGC,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold,0.9890510948905109,0.000195361192679629,0.000195361192679629,1.0445266801956725,0.9377682403433476,0.00835621344156538,True,,10
