event_id,timestamp,symbol,broker_mode,signal_source,final_decision_status,rejection_reason_code,rejection_reason_detail,rejection_reasons,confidence,predicted_return,qlib_raw_score,spread_bps,liquidity_score,liquidity_stress,vwap_alignment_passed,bracket_expectancy_passed,candidate_rank
eb1a0a2c-e17f-428e-b6c6-237fb15551d1,2026-03-27T14:48:00+00:00,FSLY,alpaca_paper_api,qlib_candidate_only,rejected,spread_too_wide,spread_filter,spread_filter; liquidity_filter,0.99,0.0011719741484389069,0.0011719741484389069,21.02376599634373,0.2171628721541156,0.16819012797074984,True,,1
9c334ed8-5723-4dd1-8404-0b4024699cc0,2026-03-27T14:48:00+00:00,GPGI,alpaca_paper_api,qlib_candidate_only,rejected,bracket_invalid,fee_adjusted_expectancy,fee_adjusted_expectancy,0.99,0.0011028024901204895,0.0011028024901204895,4.573170731707491,0.8980169971671388,0.03658536585365993,True,False,2
d697f0c3-8fc7-4b8c-b64f-7f35db03b1bb,2026-03-27T14:48:00+00:00,ADMA,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; vwap_relationship; spread_filter; liquidity_filter,0.99,0.0006396188497494933,0.0006396188497494933,6.727664155005478,0.0949203751494933,0.05382131324004383,False,,3
a841e7e4-d367-4eb1-abd9-b90ec618f8fc,2026-03-27T14:48:00+00:00,GLW,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; liquidity_filter,0.99,0.000576368160219696,0.000576368160219696,0.5,0.050298979950756245,0.0,True,,4
72990d88-b029-4af6-b236-fd9ec8e44e3e,2026-03-27T14:48:00+00:00,ARES,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; liquidity_filter,0.99,0.0005113210813293506,0.0005113210813293506,0.8210180623972927,0.05043859649122807,0.006568144499178342,True,,5
9d6407bf-f7aa-434e-8bc7-90d822a1dcc0,2026-03-27T14:48:00+00:00,BOIL,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; liquidity_filter,0.99,0.0004790849691392974,0.0004790849691392974,0.5,0.18867924528301888,0.0,True,,6
81978843-80ad-4c5e-a113-e8387e59c5d3,2026-03-27T14:49:00+00:00,SDOW,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; vwap_relationship; spread_filter,0.99,0.00044833449805865275,0.00044833449805865275,6.7531064289569365,1.0,0.05402485143165549,False,,7
745e0381-40a0-4039-ab72-52d2936ce84c,2026-03-27T14:48:00+00:00,FTNT,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; vwap_relationship; liquidity_filter,0.99,0.0003493329363264392,0.0003493329363264392,1.1184967403812731,0.10768477728830152,0.008947973923050185,False,,8
795f601c-74be-43e2-98f0-48ab26767c2f,2026-03-27T14:48:00+00:00,ASTS,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; vwap_relationship; spread_filter; liquidity_filter,0.99,0.0003376224402146859,0.0003376224402146859,11.923688394276649,0.38178876819967644,0.09538950715421318,False,,9
c816669b-a86c-4fde-b31f-5919774c8264,2026-03-27T14:46:00+00:00,FNGU,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,predicted_return_threshold,predicted_return_threshold; liquidity_filter,0.9890510948905109,0.00027548859690149053,0.00027548859690149053,0.5,0.0054893780534665424,0.0,True,,10
