event_id,symbol,broker_mode,signal_source,final_decision_status,rejection_reason_code,predicted_return,qlib_raw_score,candidate_rank
b13ceb02-88ad-4ea4-b8dc-4c8a686ee637,ORCL,alpaca_paper_api,qlib_candidate_only,rejected,liquidity_too_low,0.006894079977261194,0.006894079977261194,1
e2d3505a-a615-4913-ac3b-06948c2c2234,AL,alpaca_paper_api,qlib_candidate_only,rejected,invalid_signal_payload,-0.002649736913406092,-0.002649736913406092,2
1b930b86-481b-4737-a7f3-c59b44c95256,BATL,alpaca_paper_api,qlib_candidate_only,rejected,liquidity_too_low,0.0021038285408841555,0.0021038285408841555,3
3013404f-f871-459b-9e23-977397e550ce,CVE,alpaca_paper_api,qlib_candidate_only,rejected,invalid_signal_payload,-0.001902671520210832,-0.001902671520210832,4
16b0e95a-6e62-4116-87ec-51d1d89b1c39,EQH,alpaca_paper_api,qlib_candidate_only,rejected,liquidity_too_low,-0.001859884754880846,-0.001859884754880846,5
67a41f92-63fe-451a-86f6-d710a3d273a5,PENN,alpaca_paper_api,qlib_candidate_only,rejected,bracket_invalid,0.0016512927060171403,0.0016512927060171403,6
1d89d279-43d8-482b-83b5-64511fd7cb6f,WULF,alpaca_paper_api,qlib_candidate_only,rejected,liquidity_too_low,0.0014421674431226072,0.0014421674431226072,7
d218ea04-de02-4e3a-b7ed-cdba9fcc3a6e,UEC,alpaca_paper_api,qlib_candidate_only,rejected,liquidity_too_low,0.0014421674431226072,0.0014421674431226072,8
2576f454-1ccc-435a-b8f9-d66487337bd3,GFS,alpaca_paper_api,qlib_candidate_only,rejected,spread_too_wide,0.0013127263949818991,0.0013127263949818991,9
88f4b102-c49e-4be0-b49f-126faeadc583,KVUE,alpaca_paper_api,qlib_candidate_only,rejected,spread_too_wide,0.0010208197499663322,0.0010208197499663322,10
64601ad9-c1a5-43c7-831d-f01b6a0aa037,APP,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,0.0009658077605755283,0.0009658077605755283,11
a81b87a8-7f47-4b57-b7fc-2996d2a5976c,SDOW,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,0.0009123184238990033,0.0009123184238990033,12
424daf97-fd1b-4385-b0bd-390441b6fbf5,ADMA,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,0.0008849609509373057,0.0008849609509373057,13
b63b0be5-aaec-4170-9bb1-c1ef176ae278,MU,alpaca_paper_api,qlib_candidate_only,rejected,target_return_below_threshold,0.0008461435632092439,0.0008461435632092439,14
